event_id,timestamp,host,source_type,event_type,severity,source_ip,destination_ip,destination_port,request_method,status_code,payload,session_id
d8de1724-e614-46f1-b8f9-053c119bef4e,2026-06-05T21:18:54,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.113,10.0.0.31,8080,POST,204,role unchanged,sess_641511
68b27c8c-baf9-412b-a5b2-2e229c439fdf,2026-06-05T21:18:55,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.90,10.0.0.1,443,,200,stateful allow,sess_208012
16f77c2c-7863-4b0a-aa0a-97ac991185e1,2026-06-05T21:18:56,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.131,10.0.0.21,22,,200,interactive login,sess_521289
ec35a40d-7eec-41b4-a36c-5d6eea1296d0,2026-06-05T21:18:57,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.194,10.0.0.30,8080,POST,200,preferences saved,sess_467580
92c38b2b-cd94-4a12-bf62-47b09e8e2eff,2026-06-05T21:18:58,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.19,10.0.0.31,8080,PATCH,200,metadata updated,sess_397145
56821018-3b73-4bac-8668-d1d7516e4899,2026-06-05T21:18:59,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.45,10.0.0.30,8080,POST,200,metadata updated,sess_385714
1a0eaab1-95ab-41e8-bc7a-4cbc0a9ffa06,2026-06-05T21:19:00,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.216,10.0.0.30,8080,PATCH,200,metadata updated,sess_855088
06a0ab72-87d9-45aa-9ef5-d76b691f5f13,2026-06-05T21:19:01,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.52,10.0.0.30,8080,POST,200,metadata updated,sess_629405
16e2d97a-ce26-4969-8d1a-39891ddf64e9,2026-06-05T21:19:02,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.180,10.0.0.20,22,,200,interactive login,sess_342738
0157dd02-e90a-4556-af4a-6ecce9337e80,2026-06-05T21:19:03,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.188,10.0.0.30,8080,PATCH,204,preferences saved,sess_326589
fe7ab4f8-af42-4ef6-af36-a89d5006c0aa,2026-06-05T21:19:04,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.156,10.0.0.20,22,,200,ssh key accepted,sess_671308
1fa2ac1a-b8b3-4b05-9c2c-4149410b66f8,2026-06-05T21:19:05,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.173,10.0.0.40,161,,200,tls session,sess_460755
dcf9de62-7930-4ded-84f9-d0dc3d3c0e84,2026-06-05T21:19:06,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.143,10.0.0.30,8080,GET,200,inventory query,sess_162352
7c2a76b5-66da-4af5-9f34-78cdeab30432,2026-06-05T21:19:07,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.4,10.0.0.40,53,,200,dns query,sess_941030
f376071f-cc72-45ae-9cac-49720fb0209a,2026-06-05T21:19:08,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.216,10.0.0.20,22,,200,interactive login,sess_562912
78c6edda-ff47-40ee-93e7-729764194996,2026-06-05T21:19:09,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.152,10.0.0.1,22,,200,policy allow,sess_450668
140edc7f-f270-4640-8ca9-fd74c3113619,2026-06-05T21:19:10,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.89,10.0.0.20,22,,200,ssh key accepted,sess_409571
227c3d66-748d-4346-b1ab-5050d7d3652c,2026-06-05T21:19:11,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.211,10.0.0.40,123,,200,snmp poll,sess_548410
e4447623-86d2-4f4e-a59c-d11e562fe1c8,2026-06-05T21:19:12,web-01,WEB,PAGE_VISIT,LOW,10.0.1.103,10.0.0.10,443,POST,200,/static/app.js,sess_406435
fbd57946-0e17-4278-8ca2-8aaa6609ecd0,2026-06-05T21:19:13,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.60,10.0.0.31,8080,POST,204,profile update,sess_616592
fe04e27a-a6d3-432d-85ae-d932f94d5417,2026-06-05T21:19:14,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.180,10.0.0.30,8080,POST,200,profile update,sess_544380
372eb05f-84a4-4822-baf8-8c62a422dff9,2026-06-05T21:19:15,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.88,10.0.0.31,8080,PATCH,204,preferences saved,sess_450830
15109904-6b25-4566-97fa-a8845160391e,2026-06-05T21:19:16,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.99,10.0.0.20,22,,200,interactive login,sess_597986
e389eeb8-5a65-4a86-8084-0f62e2b98c54,2026-06-05T21:19:17,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.44,10.0.0.21,22,,200,service account login,sess_746356
33ee6813-d97e-46cc-8249-21bc97f83164,2026-06-05T21:19:18,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.153,10.0.0.30,8080,PUT,201,inventory query,sess_798889
229d6f05-7dc5-468d-a23b-bf7d714d273b,2026-06-05T21:19:19,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.209,10.0.0.1,22,,200,policy allow,sess_799323
d92a5b77-fa9c-44a1-9c03-e6ab9e61e9da,2026-06-05T21:19:20,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.98,10.0.0.30,8080,POST,204,preferences saved,sess_314894
f90ac939-f3a7-4094-8708-9db18ad4e0bf,2026-06-05T21:19:21,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.189,10.0.0.31,8080,PATCH,200,role unchanged,sess_581328
b3c66f82-751b-4243-b6dd-2aac23e1d28e,2026-06-05T21:19:22,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.66,10.0.0.31,8080,POST,201,profile update,sess_823905
2d1e1d67-b968-4154-9478-f13ef5dec56c,2026-06-05T21:19:23,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.200,10.0.0.40,53,,200,dns query,sess_772478
05adc9ea-9e82-4801-b6b6-d31c5daa89e4,2026-06-05T21:19:24,web-01,WEB,PAGE_VISIT,LOW,10.0.1.177,10.0.0.10,80,POST,301,/static/app.js,sess_530893
57082c93-e7f6-42dd-b7d1-8dc8ddb2765e,2026-06-05T21:19:25,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.22,10.0.0.1,443,,200,stateful allow,sess_362885
186fb710-ba7c-4571-9694-d4f8c424d57f,2026-06-05T21:19:26,web-02,WEB,PAGE_VISIT,LOW,10.0.1.162,10.0.0.11,443,POST,204,/api/health,sess_168606
f6865877-d74a-4e42-a6ae-b93669cb9c4b,2026-06-05T21:19:27,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.127,10.0.0.30,8080,PATCH,204,role unchanged,sess_480807
7fc72837-3db8-456d-8631-20788982ec6d,2026-06-05T21:19:28,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.209,10.0.0.1,443,,200,known route,sess_515335
7e022228-01dd-4fb8-8c7c-fe61939ef72f,2026-06-05T21:19:29,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.75,10.0.0.1,80,,200,known route,sess_713453
67f46f0e-28a8-4353-a148-15de75342995,2026-06-05T21:19:30,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.124,10.0.0.30,8080,POST,200,role unchanged,sess_377392
bf3b2901-53e8-4d20-b1b7-153a21f36320,2026-06-05T21:19:31,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.206,10.0.0.30,8080,POST,200,profile update,sess_586233
a99d7c5c-1836-4201-bea0-4c9f3b8a0be8,2026-06-05T21:19:32,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.185,10.0.0.1,8080,,200,known route,sess_681770
91625766-7c62-4cec-87f3-98ccfebac98a,2026-06-05T21:19:33,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.85,10.0.0.31,8080,PUT,204,inventory query,sess_594497
10494125-6efb-4735-8692-5cb56ab46a24,2026-06-05T21:19:34,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.190,10.0.0.31,8080,PATCH,204,preferences saved,sess_478267
b03fd14e-00ad-4b82-84bb-c243cfb12ff3,2026-06-05T21:19:35,web-01,WEB,PAGE_VISIT,LOW,10.0.1.68,10.0.0.10,443,POST,204,/static/app.js,sess_330389
48107d48-d2e4-4179-a464-a65bba2ec733,2026-06-05T21:19:36,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.147,10.0.0.31,8080,POST,201,profile update,sess_776491
f34eae29-2ca9-446e-b95b-b68cc3c35c32,2026-06-05T21:19:37,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.112,10.0.0.31,8080,POST,204,role unchanged,sess_888984
16ffb314-7a85-4184-8e70-2cf993d1d5bd,2026-06-05T21:19:38,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.191,10.0.0.40,123,,200,snmp poll,sess_641139
c645a046-5e60-465b-9b68-b596f858df27,2026-06-05T21:19:39,web-02,WEB,PAGE_VISIT,LOW,10.0.1.55,10.0.0.11,80,GET,200,/api/health,sess_786129
231df727-dcfb-4ccc-952d-0b9adec2939e,2026-06-05T21:19:40,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.81,10.0.0.21,22,,200,interactive login,sess_250965
95700c61-e8cd-4997-a4e4-9e4c24726623,2026-06-05T21:19:41,web-01,WEB,PAGE_VISIT,LOW,10.0.1.15,10.0.0.10,443,GET,200,/login,sess_746235
9f72e587-d305-48b0-8128-8d88d327adb2,2026-06-05T21:19:42,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.180,10.0.0.31,8080,POST,200,role unchanged,sess_350906
65e84daf-609f-410f-90f3-697fe5b05d6c,2026-06-05T21:19:43,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.161,10.0.0.31,8080,PUT,204,inventory query,sess_436511
a41fc82e-d585-4948-bcea-536db734c63c,2026-06-05T21:19:44,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.88,10.0.0.40,123,,200,ntp sync,sess_843693
3cc064a6-ec28-4137-90ff-de63c0e6235a,2026-06-05T21:19:45,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.84,10.0.0.20,22,,200,interactive login,sess_811284
df257252-11e2-43b7-8bb3-7829e129f010,2026-06-05T21:19:46,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.126,10.0.0.31,8080,GET,204,inventory query,sess_273120
0d1c0b17-cbaf-4da4-9600-a6abd25c70e4,2026-06-05T21:19:47,web-02,WEB,PAGE_VISIT,LOW,10.0.1.195,10.0.0.11,443,POST,204,/api/health,sess_938745
6dd0ec07-e6e3-4ddf-8c4e-bccbfbf9d4aa,2026-06-05T21:19:48,web-01,WEB,PAGE_VISIT,LOW,10.0.1.158,10.0.0.10,80,GET,200,/dashboard,sess_829596
92706ad3-d110-4aaa-a8aa-e323e98cbf01,2026-06-05T21:19:49,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.4,10.0.0.20,22,,200,ssh key accepted,sess_484766
eab8fa9e-89a8-41b2-a42a-d1cd29b700c6,2026-06-05T21:19:50,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.15,10.0.0.30,8080,PATCH,204,preferences saved,sess_195332
7c2607d2-1a92-472f-9b84-2f9a7dfc90d7,2026-06-05T21:19:51,web-01,WEB,PAGE_VISIT,LOW,10.0.1.209,10.0.0.10,443,POST,200,/,sess_119893
a1a93ff2-aaaf-4bae-9660-a8bb3d5fcb0a,2026-06-05T21:19:52,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.204,10.0.0.30,8080,POST,204,role unchanged,sess_141303
85a1ebac-8912-4ebe-a6e6-319740fb39b0,2026-06-05T21:19:53,web-02,WEB,PAGE_VISIT,LOW,10.0.1.190,10.0.0.11,443,POST,302,/static/app.js,sess_415407
70a98218-a7e8-4a89-b57e-f1cc894e8fbb,2026-06-05T21:19:54,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.136,10.0.0.40,53,,200,tls session,sess_360436
dd3d90d9-a9e8-46c0-aae1-18052f91880c,2026-06-05T21:19:55,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.178,10.0.0.31,8080,POST,200,profile update,sess_775375
a572df5a-b0c0-4bc1-adde-0bced389f63d,2026-06-05T21:19:56,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.112,10.0.0.40,443,,200,tls session,sess_533166
5856fbac-6703-4227-818e-0d5b0266e95a,2026-06-05T21:19:57,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.8,10.0.0.20,22,,200,ssh key accepted,sess_924479
cbb84840-7ace-46ea-920b-d0361dbf99ca,2026-06-05T21:19:58,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.121,10.0.0.31,8080,PATCH,200,metadata updated,sess_636071
680dce2f-bcd8-47f0-8abe-9d0062dc8516,2026-06-05T21:19:59,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.15,10.0.0.21,22,,200,interactive login,sess_616144
34dc4adb-619e-4336-9f53-76788208a946,2026-06-05T21:20:00,web-02,WEB,PAGE_VISIT,LOW,10.0.1.23,10.0.0.11,80,POST,201,/dashboard,sess_356448
934619ba-9345-449a-a892-bdf0aeb70198,2026-06-05T21:20:01,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.49,10.0.0.1,80,,200,stateful allow,sess_184027
71939133-2769-43d1-81af-c5020b3f06a9,2026-06-05T21:20:02,web-02,WEB,PAGE_VISIT,LOW,10.0.1.179,10.0.0.11,443,GET,200,/static/app.js,sess_661360
4a4d794d-f3b6-4d19-b352-69b7a6ee5035,2026-06-05T21:20:03,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.102,10.0.0.1,443,,200,stateful allow,sess_115777
7719beb5-bb3d-44ac-bc03-39dbc2bc7358,2026-06-05T21:20:04,web-02,WEB,PAGE_VISIT,LOW,10.0.1.191,10.0.0.11,443,GET,301,/login,sess_104461
ea980eb0-4360-490a-bef5-3e30b5633597,2026-06-05T21:20:05,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.112,10.0.0.1,443,,200,stateful allow,sess_886661
8fb8da3c-1b06-413a-8e17-5846a13e2431,2026-06-05T21:20:06,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.43,10.0.0.20,22,,200,ssh key accepted,sess_517279
877ebabf-abfc-4bf9-ad2d-3999edc97fad,2026-06-05T21:20:07,web-01,WEB,PAGE_VISIT,LOW,10.0.1.191,10.0.0.10,80,GET,200,/,sess_681992
b6d0301f-bd47-4459-8e85-563eb27bea3a,2026-06-05T21:20:08,web-02,WEB,PAGE_VISIT,LOW,10.0.1.70,10.0.0.11,80,GET,302,/static/app.js,sess_702773
89d9dbf5-703b-4487-8549-2dc14ca1bd6b,2026-06-05T21:20:09,web-02,WEB,PAGE_VISIT,LOW,10.0.1.188,10.0.0.11,80,POST,302,/static/app.js,sess_565043
81d47741-d9f5-4d96-bb77-1ee25f248899,2026-06-05T21:20:10,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.216,10.0.0.30,8080,POST,204,orders lookup,sess_178982
4fac3efc-d2fe-42aa-b8ca-2895344b8616,2026-06-05T21:20:11,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.60,10.0.0.1,22,,200,policy allow,sess_417927
6a57854c-3784-400c-8bf0-cd69e2d6f1ce,2026-06-05T21:20:12,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.164,10.0.0.30,8080,POST,204,preferences saved,sess_685803
6ed3b599-b4f9-4a43-9b3e-960825914e6c,2026-06-05T21:20:13,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.127,10.0.0.1,80,,200,known route,sess_630141
d536041b-2273-4541-9631-feb5cd01a7ca,2026-06-05T21:20:14,web-01,WEB,PAGE_VISIT,LOW,10.0.1.183,10.0.0.10,80,GET,200,/dashboard,sess_407295
9c97838a-0a9e-4077-bb4b-fbfa1c8ade19,2026-06-05T21:20:15,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.220,10.0.0.40,123,,200,snmp poll,sess_904600
f7f13271-0927-435f-81f8-f4f8c501ccc0,2026-06-05T21:20:16,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.135,10.0.0.31,8080,PUT,200,profile update,sess_658495
937515d9-8872-420e-8a9e-7a6bce232413,2026-06-05T21:20:17,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.54,10.0.0.1,443,,200,stateful allow,sess_654212
56ad6012-2f8f-4da2-b66d-0580b433f0d1,2026-06-05T21:20:18,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.54,10.0.0.30,8080,PATCH,204,metadata updated,sess_218099
baab2dfb-4daf-41b2-9147-27b60f682c87,2026-06-05T21:20:19,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.158,10.0.0.31,8080,POST,200,preferences saved,sess_336982
f101734c-39ca-4480-bf86-db7dcf55e8f0,2026-06-05T21:20:20,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.111,10.0.0.40,161,,200,dns query,sess_141431
c58cad0a-5749-464b-b873-1a8ce9a3557f,2026-06-05T21:20:21,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.216,10.0.0.21,22,,200,interactive login,sess_251920
f8221767-723f-4f2f-97a3-29d9baf72a70,2026-06-05T21:20:22,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.207,10.0.0.31,8080,POST,200,preferences saved,sess_628469
9b2e5aa0-d8c1-43ac-99e5-38942a83a41f,2026-06-05T21:20:23,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.27,10.0.0.40,123,,200,tls session,sess_751514
ec86e531-fe6d-48bb-b2b4-864208f1f6c8,2026-06-05T21:20:24,web-02,WEB,PAGE_VISIT,LOW,10.0.1.3,10.0.0.11,80,POST,200,/login,sess_603054
f0995cda-bf14-46a0-a989-9d5cc957b86c,2026-06-05T21:20:25,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.44,10.0.0.20,22,,200,service account login,sess_711812
da83d2b8-5865-45c4-8689-92636e8ad711,2026-06-05T21:20:26,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.62,10.0.0.30,8080,PATCH,204,preferences saved,sess_470242
79a85401-0cd2-45e8-bc11-c0e015c58fd7,2026-06-05T21:20:27,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.123,10.0.0.30,8080,GET,201,profile update,sess_361165
2b49ffec-5c12-49ba-981b-028319f9725f,2026-06-05T21:20:28,web-02,WEB,PAGE_VISIT,LOW,10.0.1.215,10.0.0.11,443,GET,301,/dashboard,sess_525368
8a3e88ad-eba1-4bec-a139-36ced8d3a6ff,2026-06-05T21:20:29,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.91,10.0.0.31,8080,PATCH,204,preferences saved,sess_660486
d11f647d-28f5-447c-a135-81e6714e2d3c,2026-06-05T21:20:30,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.169,10.0.0.31,8080,PATCH,204,role unchanged,sess_496190
75446fad-4ad8-43d7-9d99-4a9ea43e90be,2026-06-05T21:20:31,web-02,WEB,PAGE_VISIT,LOW,10.0.1.128,10.0.0.11,80,GET,200,/static/app.js,sess_886274
f9ae8cc7-d70b-46bc-b249-aba3e21553ad,2026-06-05T21:20:32,web-02,WEB,PAGE_VISIT,LOW,10.0.1.206,10.0.0.11,80,GET,201,/dashboard,sess_831612
1ffa7929-7617-4f55-889f-c5c3a0e0595b,2026-06-05T21:20:33,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.72,10.0.0.20,22,,200,service account login,sess_891374
f30da4d0-7852-462d-9b09-fcaf7efa0c4c,2026-06-05T21:20:34,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.27,10.0.0.1,443,,200,policy allow,sess_681690
373a376c-f8e4-495d-bda8-e38f31ec1f88,2026-06-05T21:20:35,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.131,10.0.0.20,22,,200,service account login,sess_902132
02dc9608-a321-41f4-b8cf-66c0618c104b,2026-06-05T21:20:36,web-01,WEB,PAGE_VISIT,LOW,10.0.1.210,10.0.0.10,80,POST,302,/,sess_814512
0c4f6fcc-0088-483e-8195-1f8ebf72249a,2026-06-05T21:20:37,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.24,10.0.0.40,123,,200,tls session,sess_456220
fc4e7d3b-8159-41a7-b52a-ee8604c2789f,2026-06-05T21:20:38,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.23,10.0.0.20,22,,200,interactive login,sess_931749
0345fcf7-98c7-4472-84bf-7444d544423b,2026-06-05T21:20:39,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.144,10.0.0.31,8080,POST,204,profile update,sess_194792
ac53ebb2-ef86-43ae-84d9-6d9fb63f1b52,2026-06-05T21:20:40,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.49,10.0.0.1,443,,200,known route,sess_654038
af77fd44-01ed-45dd-8ee7-143cdbe4cb67,2026-06-05T21:20:41,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.50,10.0.0.21,22,,200,service account login,sess_544820
9dc1c0a0-6776-493a-9fee-10b2eb4ff105,2026-06-05T21:20:42,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.177,10.0.0.40,53,,200,ntp sync,sess_283781
6f84647e-e150-4f1f-bc26-70383e77c427,2026-06-05T21:20:43,web-02,WEB,PAGE_VISIT,LOW,10.0.1.65,10.0.0.11,443,POST,200,/,sess_314692
ad6580b6-2a18-427e-a24a-62c0a248b0fb,2026-06-05T21:20:44,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.22,10.0.0.30,8080,POST,204,role unchanged,sess_373039
d0d0d137-82de-460b-9b2a-a4d71f9c0b11,2026-06-05T21:20:45,web-02,WEB,PAGE_VISIT,LOW,10.0.1.63,10.0.0.11,80,POST,204,/dashboard,sess_692825
b4c2bc04-6909-421c-8ce1-2e103e3791b9,2026-06-05T21:20:46,web-01,WEB,PAGE_VISIT,LOW,10.0.1.66,10.0.0.10,443,GET,302,/static/app.js,sess_340707
40d8aed5-3c8d-461b-ad3a-8991df4f2a19,2026-06-05T21:20:47,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.31,10.0.0.20,22,,200,service account login,sess_948611
4261cde2-c722-44f0-9753-b50d9fc59f45,2026-06-05T21:20:48,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.43,10.0.0.1,443,,200,policy allow,sess_829307
fc67cfcd-2c53-48a4-8975-c5d0c140929d,2026-06-05T21:20:49,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.91,10.0.0.21,22,,200,interactive login,sess_733358
f0eb8bc5-17de-4f6a-b998-aded3d09d556,2026-06-05T21:20:50,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.158,10.0.0.1,8080,,200,stateful allow,sess_951882
d9aafa77-5ebc-4e24-a04f-0ee48bf0a4a8,2026-06-05T21:20:51,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.21,10.0.0.31,8080,PATCH,200,role unchanged,sess_540167
5248f7d5-209c-4ad8-a4f7-faef6bf9a9cf,2026-06-05T21:20:52,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.209,10.0.0.21,22,,200,ssh key accepted,sess_527155
472a9ca0-cdaa-4efd-9db7-e265dee82547,2026-06-05T21:20:53,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.196,10.0.0.40,161,,200,ntp sync,sess_672957
8fdebd8d-fbc4-40eb-bb6d-978bc6b13abb,2026-06-05T21:20:54,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.19,10.0.0.1,80,,200,policy allow,sess_395663
21a375dd-47d7-4c2e-ad85-c9fd6ef0a9be,2026-06-05T21:20:55,auth-01,AUTH,LOGIN_SUCCESS,LOW,10.0.1.77,10.0.0.20,22,,200,ssh key accepted,sess_893521
82e59ce7-c57d-4e6f-8ca8-a3c0ae2bfb43,2026-06-05T21:20:56,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.160,10.0.0.31,8080,POST,204,preferences saved,sess_623358
066f5d88-8508-4c7b-8137-535afadd15f1,2026-06-05T21:20:57,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.173,10.0.0.31,8080,POST,200,role unchanged,sess_753096
343f4ee4-5b59-4501-a708-2699c1e9f51d,2026-06-05T21:20:58,fw-01,FIREWALL,ALLOWED_CONNECTION,LOW,10.0.1.40,10.0.0.1,80,,200,known route,sess_178205
e317d77e-6294-4028-a911-075901d04476,2026-06-05T21:20:59,app-02,APPLICATION,API_REQUEST,LOW,10.0.1.38,10.0.0.31,8080,GET,204,orders lookup,sess_920413
f5ecbd60-325f-4a8d-9ef9-0649c1d34c19,2026-06-05T21:21:00,web-02,WEB,PAGE_VISIT,LOW,10.0.1.105,10.0.0.11,80,POST,204,/static/app.js,sess_305308
0a70cbaf-0cf5-41eb-a5db-a699108b19ae,2026-06-05T21:21:01,app-01,APPLICATION,USER_UPDATE,LOW,10.0.1.25,10.0.0.30,8080,PATCH,200,metadata updated,sess_344327
b9e73c23-3ce1-40bf-b4ee-68ddcee66020,2026-06-05T21:21:02,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.42,10.0.0.30,8080,PUT,200,orders lookup,sess_379821
afad4938-3942-4438-b0e9-7d7ed7a09542,2026-06-05T21:21:03,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.114,10.0.0.30,8080,PUT,201,orders lookup,sess_285754
8db48f04-e682-4983-a83d-0a281dfd7b16,2026-06-05T21:21:04,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.70,10.0.0.30,8080,GET,201,orders lookup,sess_440311
8592afc8-484d-4e68-b0d8-977ed74951b2,2026-06-05T21:21:05,web-01,WEB,PAGE_VISIT,LOW,10.0.1.173,10.0.0.10,80,GET,301,/,sess_338071
1a0fd039-8c67-4bd4-83f1-226510d1845e,2026-06-05T21:21:06,web-01,WEB,PAGE_VISIT,LOW,10.0.1.103,10.0.0.10,80,GET,200,/,sess_609061
8b49232e-a3d0-4a18-aafc-d0a90e2713fd,2026-06-05T21:21:07,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.103,10.0.0.40,53,,200,snmp poll,sess_687122
5e4fc54d-cd76-4a8d-95ef-9fe70deab8ba,2026-06-05T21:21:08,net-01,NETWORK,NORMAL_TRAFFIC,LOW,10.0.1.41,10.0.0.40,443,,200,dns query,sess_189571
48a2b1d4-765a-460e-b8f2-7c508156e9be,2026-06-05T21:21:09,app-02,APPLICATION,USER_UPDATE,LOW,10.0.1.209,10.0.0.31,8080,POST,200,metadata updated,sess_282152
cbe81988-68a2-4d66-b7cf-6bb180fea845,2026-06-05T21:21:10,app-01,APPLICATION,API_REQUEST,LOW,10.0.1.117,10.0.0.30,8080,GET,201,inventory query,sess_517616
a89b5e4c-200c-4aad-9865-e4973f9ea248,2026-06-05T21:21:11,auth-02,AUTH,LOGIN_SUCCESS,LOW,10.0.1.109,10.0.0.21,22,,200,ssh key accepted,sess_549964
e5231edc-d4ca-4686-9a30-5e8915b7d3dc,2026-06-05T21:21:12,web-02,WEB,PAGE_VISIT,LOW,10.0.1.131,10.0.0.11,80,POST,200,/dashboard,sess_613330
